N,X,Y,H
1271,36.3496082089841,55.196147672832,171.73
1272,36.3495812192559,55.1961715612561,172.21
1273,36.3495574146509,55.196192599833,171.73
1274,36.3495766092092,55.1961626764387,171.73
1275,36.3495899364352,55.1961709745228,171.73
1276,36.3495599292219,55.1961811166257,171.73
1277,36.3496030122042,55.1961541268974,171.73
1278,36.3495615217835,55.1961862295866,171.73
1279,36.3495658803731,55.1961708907038,171.73
1280,36.3495809677988,55.1961658615619,171.25
1281,36.3495742622763,55.1961835473776,171.25
1282,36.3496110588312,55.1961886603385,171.25
1283,36.3496548961848,55.1961812842637,171.25
1284,36.3496486935765,55.1961376983672,171.25
1285,36.349581470713,55.1961527857929,171.25
1286,36.3495755195618,55.1961694657803,171.25
1287,36.3496124837547,55.1961831282824,170.77
1288,36.3495878409594,55.1961537078023,171.25
1289,36.3495897687972,55.1961721479893,171.25
1290,36.3495670538396,55.1961749140173,171.25
1291,36.3495955523103,55.1961895823479,170.77
1292,36.3495880085975,55.1961718965322,171.25
1293,36.3495802972466,55.1961749140173,171.25
1294,36.349576106295,55.1961804460734,171.25
1295,36.3495872542262,55.1961998082697,171.25
1296,36.3496066164225,55.1961967069656,171.25
1297,36.3495753519237,55.1961707230657,171.25
1298,36.3495818059892,55.196168879047,171.25
1299,36.3495795428753,55.1961678732187,171.25
1300,36.3496457599104,55.1961408834904,171.25
1301,36.3496862445027,55.1961285620928,171.73
1302,36.349724130705,55.1961404643953,171.73
1303,36.3497185986489,55.1961573120207,172.21
1304,36.3496546447277,55.1961643528193,172.21
1305,36.3496219553053,55.1962035801262,172.21
1306,36.3495388068259,55.1961592398584,172.21
1307,36.3495695684105,55.1961667835712,172.21
1308,36.3495943788439,55.1961704716086,171.73
1309,36.3495513796806,55.1961827091873,172.21
1310,36.349597228691,55.1962179969996,172.21
1311,36.349573591724,55.1962147280574,172.21
1312,36.3495596777648,55.1961997244507,172.21
1313,36.3495897687972,55.1962009817362,171.73
1314,36.3495652098209,55.1961987186223,172.21
1315,36.3495558220893,55.1962116267532,171.73
1316,36.3495995756239,55.1962065137923,172.21
1317,36.349584069103,55.196174075827,171.73
1318,36.3495725858957,55.196163598448,171.73
1319,36.3496144954115,55.1961441524327,171.73
1320,36.3495958875865,55.1961533725262,172.21
1321,36.3495948817581,55.1961391232908,172.21
1322,36.3495996594429,55.1961705554277,172.21
1323,36.3495914451778,55.196160916239,172.21
1324,36.3495908584446,55.1961504388601,171.73
1325,36.3495808001608,55.1961860619485,171.73
1326,36.3495590910316,55.1961603295058,172.69
1327,36.3495430815965,55.1961639337242,172.69
1328,36.3495222106576,55.1961542945355,172.69
1329,36.3495563250035,55.1961457449943,172.69
1330,36.349531263113,55.1961473375559,172.69
1331,36.3495467696339,55.1961566414684,172.69
1332,36.3495498709381,55.1961674541235,172.69
1333,36.3495713286102,55.1961865648627,172.21
1334,36.3495932891965,55.1962118782103,171.25
1335,36.3495751004666,55.196234760806,170.29
1336,36.3496270682663,55.1962688751519,169.81
1337,36.3496801257133,55.1963165681809,168.37
1338,36.3496784493327,55.1963663566858,168.37
1339,36.3497012481093,55.196398710832,168.85
1340,36.3497129827738,55.1964420452714,168.85
1341,36.3497287407517,55.1964614912868,169.33
1342,36.3497765175998,55.1964916661382,168.85
1343,36.349837789312,55.1965211704373,167.89
1344,36.349851032719,55.1965298037976,167.89
1345,36.349837789312,55.1965555362403,168.85
1346,36.3498401362449,55.1965495850891,168.85
1347,36.3498341012746,55.1965531054884,169.33
1348,36.3498468417674,55.1965954340994,169.81
1349,36.349858827889,55.196649832651,170.77
1350,36.3498977199197,55.1966847013682,171.73
1351,36.3499309122562,55.1966950949282,171.73
1352,36.3499812874943,55.1967203244567,171.25
1353,36.3500613346696,55.1967805903405,172.21
1354,36.3500189222395,55.1967822667211,172.69
1355,36.3500428944826,55.1968102622777,173.17
1356,36.3500607479364,55.1968395151198,172.69
1357,36.3501322455704,55.196861224249,174.14
1358,36.3501859735698,55.1969084981829,174.62
1359,36.3501687068492,55.1969568617642,175.58
1360,36.3501588162035,55.1969970110804,176.54
1361,36.3502147234976,55.1970733702183,177.5
1362,36.3502838741988,55.1971110887825,177.5
1363,36.3502908311784,55.1971144415438,177.5
1364,36.3502755761147,55.1971196383238,177.98
1365,36.3503515999764,55.1971478853375,177.98
1366,36.3505660090595,55.1971520762891,178.46
1367,36.3505845330656,55.1971528306603,177.98
1368,36.3508012052625,55.1971814129502,178.94
1369,36.3509354833513,55.1971631404012,178.46
1370,36.3511199690402,55.1971645653248,178.94
1371,36.3512586895376,55.197170348838,179.42
1372,36.3514148443937,55.1971932314336,179.42
1373,36.3515274971724,55.1971920579672,179.9
1374,36.3516866695136,55.1972070615739,179.9
1375,36.3518238812685,55.1972249988467,179.9
1376,36.3520464207977,55.1972403377294,179.9
1377,36.3521544635296,55.1972426008433,180.38
1378,36.3524221815169,55.1972146891057,180.38
1379,36.3525329064578,55.1972115878016,180.87
1380,36.352771371603,55.1971940696239,180.87
1381,36.3529638200998,55.1971813291311,181.35
1382,36.3530706055462,55.1971603743732,181.35
1383,36.3531508203596,55.1972035411745,181.35
1384,36.3531618844718,55.1972665730864,181.83
1385,36.3531794864684,55.1973073929548,181.35
1386,36.3532176241279,55.1973539125174,181.83
1387,36.3532254192978,55.1974151842296,182.31
1388,36.3532455358654,55.1974907051772,182.31
1389,36.3532700948417,55.1975736021995,182.31
1390,36.3532573543489,55.1976246479899,182.31
1391,36.3532928936184,55.1976455189288,182.31
1392,36.3532746210694,55.1976664736867,181.83
1393,36.3532845117152,55.1977057848126,181.83
1394,36.3533339649439,55.197783485055,181.83
1395,36.3533258344978,55.1978462655097,181.35
1396,36.3533239066601,55.1978704892099,181.35
1397,36.3533753715456,55.1979357842356,180.87
1398,36.3533826638013,55.1979714911431,181.35
1399,36.3534125871956,55.1980351097882,180.87
1400,36.3534196279943,55.1980895921588,180.87
1401,36.353408312425,55.1981418114156,180.87
1402,36.3534484617412,55.1982000656426,180.38
1403,36.3534698355943,55.1982657797635,180.38
1404,36.3534554187208,55.1983558014035,179.9
1405,36.3534863479435,55.1984418835491,178.94
1406,36.3534943945706,55.1985383592546,178.94
1407,36.3534873537719,55.1986048277467,178.94
1408,36.3535128347576,55.1986678596586,178.46
1409,36.353535046801,55.198756204918,178.46
1410,36.353558851406,55.1988452207297,178.46
1411,36.3535744417459,55.1988899800927,178.46
1412,36.3535971567035,55.1989652495831,177.98
1413,36.3536074664444,55.1990173012018,177.5
1414,36.3536316063255,55.1990888826549,177.98
1415,36.3536568358541,55.199176222086,177.5
1416,36.3536873459816,55.1992501504719,177.5
1417,36.3537108991295,55.1993209775537,177.5
1418,36.3537146709859,55.1993737835437,177.02
1419,36.3537621125579,55.199453830719,177.02
1420,36.3537849113345,55.1995255798101,177.02
1421,36.3537997473031,55.1996037829667,176.54
1422,36.3538341131061,55.1996799744666,176.06
1423,36.35383637622,55.1997426711023,176.06
1424,36.3538722507656,55.1997998356819,176.06
1425,36.3539056945592,55.1998605206609,176.06
1426,36.3539570756257,55.1998919527978,176.06
1427,36.3539565727115,55.1999434176832,176.06
1428,36.3539994042367,55.200008712709,176.06
1429,36.3540145754814,55.2000391390175,176.54
1430,36.3540283218026,55.200109127909,176.54
1431,36.3540234602988,55.2002188470215,176.06
1432,36.3540405593812,55.2002848125994,176.54
1433,36.3540641963482,55.2003532927483,176.54
1434,36.3540870789438,55.2004433982074,176.06
1435,36.3541154935956,55.2004823740572,176.06
1436,36.3540949579328,55.2005443163216,176.54
1437,36.3540677167475,55.2006508503109,176.54
1438,36.3541167508811,55.200733076781,176.06
1439,36.3541637733579,55.2008218411356,176.06
1440,36.3542517833412,55.2008953504264,176.06
1441,36.3543911743909,55.2009816840291,176.54
1442,36.354449680075,55.2010420337319,176.06
1443,36.3545643445104,55.2011259365827,176.06
1444,36.3546798471361,55.201192907989,176.06
1445,36.3547814358026,55.2011880464852,176.06
1446,36.3549671787769,55.2011679299176,176.54
1447,36.3551136944443,55.2011685166508,176.54
1448,36.3552442844957,55.2011759765446,176.54
1449,36.3553063105792,55.2011753898114,176.54
1450,36.3553395867348,55.2012162934989,176.54
1451,36.3554919697344,55.2012026309967,177.02
1452,36.3556311093271,55.2011797484011,177.02
1453,36.3558104820549,55.2011808380485,177.5
1454,36.3559838198125,55.2011781558394,177.5
1455,36.3560964725912,55.2012580353767,178.46
1456,36.356286238879,55.2012411039323,178.46
1457,36.3564354367554,55.2011972665787,179.42
1458,36.3566003926098,55.2011547703296,179.42
1459,36.3567640911788,55.2011158782989,179.9
1460,36.356867691502,55.2010914031416,179.42
1461,36.3569688610733,55.2010592166334,179.42
1462,36.3571680989116,55.2010256052017,180.38
1463,36.3572621438652,55.2010018844158,180.87
1464,36.3572659157217,55.2009328175336,180.87
1465,36.3573368266225,55.200891494751,180.87
1466,36.3574484735727,55.2009069174528,180.87
1467,36.3575402554125,55.2009409479797,180.87
1468,36.3576798141003,55.2009410317987,181.35
1469,36.3578495476395,55.2009462285787,181.35
1470,36.3579941354692,55.2008821908385,181.83
1471,36.3581393100321,55.2009049896151,181.35
1472,36.3583253882825,55.200910186395,181.83
1473,36.3584124762565,55.2008891478181,182.31
1474,36.3584845606238,55.2008475735784,182.31
1475,36.3585884962231,55.200748834759,181.83
1476,36.358691258356,55.2007256168872,182.31
1477,36.3588095270097,55.2008620742708,182.79
1478,36.358937015757,55.2008724678308,183.27
1479,36.3591165561229,55.2007345017046,183.27
1480,36.3592377584428,55.2007078472525,183.27
1481,36.3593779876828,55.2006522752345,183.75
1482,36.3595203123987,55.2006206754595,183.75
1483,36.3596891239285,55.2005808614194,184.23
1484,36.3597906287759,55.2005545422435,184.23
1485,36.3599473703653,55.2004861459136,184.23
1486,36.3600610289723,55.200457982719,184.23
1487,36.3602207042277,55.2004035003483,184.23
1488,36.3603383023292,55.200415737927,183.75
1489,36.3605293259025,55.2003377024084,184.23
1490,36.3606795296073,55.2003013249487,183.75
1491,36.3608177471906,55.2002853155136,184.23
1492,36.3609118759632,55.2002714015544,183.75
1493,36.3610842917114,55.2003065217286,184.71
1494,36.3612077571452,55.2003083657473,184.71
1495,36.361315632239,55.2003521192819,184.71
1496,36.3614447973669,55.2002524584532,184.71
1497,36.3615797460079,55.2002377901226,184.71
1498,36.3615846075118,55.2002843935043,184.71
1499,36.3617458753288,55.2003172505647,184.71
1500,36.3619213085622,55.2003884967417,184.23
1501,36.3620574306697,55.2003875747323,185.19
1502,36.3622136693448,55.2004411350936,184.71
1503,36.3623221311718,55.2005105372518,185.19
1504,36.3625218719244,55.2005625888705,185.67
1505,36.3626853190363,55.2005459088832,186.15
1506,36.3628158252686,55.2005490940064,185.67
1507,36.3629051763564,55.2005851361901,186.63
1508,36.3629628438503,55.200582286343,186.15
1509,36.3630076870322,55.2005311567336,186.15
1510,36.3630443159491,55.2004811167717,186.15
1511,36.3631104491651,55.2004487626255,186.63
1512,36.363141881302,55.2004036679864,186.15
1513,36.3632539473474,55.2003874909133,186.63
1514,36.363374479115,55.2003535442054,187.11
1515,36.363503979519,55.2003469225019,187.11
1516,36.3636262714863,55.200325967744,187.11
1517,36.3636639062315,55.2003571484238,186.63
1518,36.3636960089207,55.2004321664572,187.11
1519,36.3637535087764,55.2004796080291,187.11
1520,36.3638662453741,55.2004957012832,187.59
1521,36.3639236614108,55.2005324978381,187.11
1522,36.3640065584332,55.2005737368017,187.11
1523,36.3642100710422,55.200571808964,187.11
1524,36.3643534854055,55.2005675341934,187.11
1525,36.3644165173173,55.2005756646395,187.11
1526,36.364420959726,55.2005697973073,186.63
1527,36.3643776252866,55.2005672827363,186.63
1528,36.3643931318074,55.2005571406335,187.59
1529,36.3643570058048,55.2006070967764,187.11
1530,36.3643584307283,55.2006184123456,187.11
1531,36.3644697424024,55.2006226871163,187.11
1532,36.364606032148,55.2006058394909,187.11
1533,36.3647263962775,55.2005892433226,187.11
1534,36.3648806232959,55.2006055880338,187.11
1535,36.3650164101273,55.2005899976939,187.59
1536,36.3652310706675,55.2005504351109,187.59
1537,36.3653198350221,55.2005433104932,188.08
1538,36.3652972038835,55.2005563862622,187.59
1539,36.3653688691557,55.2005747426301,188.08
1540,36.3655366748571,55.2005727309734,188.08
1541,36.3655788358301,55.200571808964,188.56
1542,36.3656251877546,55.2005546260625,188.56
1543,36.3658199831843,55.2005616668612,188.08
1544,36.365930205211,55.2005632594228,188.56
1545,36.3660908024758,55.200569126755,188.56
1546,36.3661971688271,55.2005751617253,189.04
1547,36.3662320375443,55.2005728147924,189.04
1548,36.366453403607,55.2005807776004,189.52
1549,36.366664879024,55.2005884051323,189.52
1550,36.3668848201632,55.2005925960839,189.52
1551,36.3669382967055,55.200590165332,189.52
1552,36.3671765103936,55.2006174903363,190
1553,36.3674483355135,55.2006469946355,190
1554,36.3675438892096,55.2006538677961,190
1555,36.3676419574767,55.2006593160331,190
1556,36.3679159618914,55.2006760798395,190
1557,36.3681988511235,55.2006765827537,190.48
1558,36.3684491347521,55.2006822824478,191.44
1559,36.3684736937284,55.2006804384291,191.44
1560,36.3685053773224,55.2006840426475,191.44
1561,36.3687456864864,55.2007131278515,191.92
1562,36.3687756098807,55.2007136307657,191.92
1563,36.3690023403615,55.2007184922695,192.4
1564,36.3691999856383,55.2007523551583,192.4
1565,36.3694013189524,55.2007691189647,192.4
1566,36.3696065079421,55.2007762435824,192.4
1567,36.3698355853558,55.2008012216538,192.4
1568,36.3700101803988,55.2008183207363,192.88
1569,36.3701941631734,55.2008433826268,192.88
1570,36.3704147748649,55.2008907403797,192.88
1571,36.3704770524055,55.200883531943,193.36
1572,36.3707332871854,55.2008246071637,193.84
1573,36.3708439283073,55.2007538639009,193.84
1574,36.3709588441998,55.2007697056979,194.32
1575,36.3710371311754,55.2007790096104,194.32
1576,36.3712241314352,55.2008271217346,194.32
1577,36.3714180048555,55.2008790895343,194.8
1578,36.3715796917677,55.2009262796491,195.28
1579,36.371760321781,55.2009771578014,195.28
1580,36.3719221763313,55.2010277844966,195.28
1581,36.3720451388508,55.2010810095817,195.77
1582,36.3720788341016,55.2010914869606,195.28
1583,36.3723148684949,55.2011361625045,195.28
1584,36.3725408446044,55.2011634036899,195.77
1585,36.3727376516908,55.2012257650495,195.28
1586,36.3728977460414,55.2012512460351,195.28
1587,36.3732013385743,55.201309164986,194.8
1588,36.373441061005,55.2013601269573,194.32
1589,36.3736247085035,55.2013871166855,194.8
1590,36.373800393194,55.2014421019703,194.32
1591,36.3738668616861,55.2014574408531,194.32
1592,36.3738807756454,55.2014691755176,193.84
1593,36.3741346634924,55.2015327103436,194.32
1594,36.3741454761475,55.2015553414822,194.32
1595,36.3741680234671,55.2015842590481,194.32
1596,36.3742037303746,55.2016189601272,194.32
1597,36.3741818536073,55.201599933207,194.32
1598,36.3741635810584,55.2015929762274,194.8
1599,36.3741631619632,55.2015763800591,194.8
1600,36.3743613939732,55.2015425171703,195.28
1601,36.37415997684,55.2015881147236,194.8
1602,36.3742652535438,55.2015719376504,194.8
1603,36.3743187300861,55.2015669923276,194.32
1604,36.3745100889355,55.2016322873533,194.8
1605,36.3747040461749,55.2016329579055,194.8
1606,36.3749039545655,55.2016099914908,194.8
1607,36.3751182798296,55.2015935629606,195.77
1608,36.3753529731184,55.2015978377312,196.25
1609,36.3755113910884,55.2015975024551,197.21
1610,36.3757306616753,55.2016244083643,196.73
1611,36.3758599106222,55.2016446087509,197.21
1612,36.3759395387024,55.2016517333686,197.21
1613,36.3761918339878,55.2016890328377,198.17
1614,36.3763779122382,55.2017140947282,198.17
1615,36.3765790779144,55.2017354685813,198.65
1616,36.3768196385354,55.2017546631396,199.13
1617,36.3770576845855,55.201768912375,199.61
1618,36.3772973231971,55.2017843350768,199.61
1619,36.3774259854108,55.2017958182841,199.61
1620,36.3774999137968,55.2017902862281,199.61
1621,36.3777563162148,55.2017978299409,200.57
1622,36.3779896683991,55.2018289268017,201.05
1623,36.3782022334635,55.2018313575536,200.57
1624,36.3784135412425,55.201829848811,201.53
1625,36.3786477316171,55.2018062118441,201.53
1626,36.3788605481386,55.2018249873072,202.01
1627,36.3788836821914,55.2018305193633,202.01
1628,36.3791566807777,55.2018649689853,201.53
1629,36.3793850038201,55.2018715906888,202.01
1630,36.3795906119049,55.2018953114748,201.53
1631,36.3798187673092,55.2019114885479,201.53
1632,36.3801536243409,55.2019574213773,202.01
1633,36.3801862299442,55.2019741851836,202.01
1634,36.3803445640951,55.2019792981446,202.49
1635,36.3805646728724,55.2019606065005,202.01
1636,36.3807344064116,55.2019601874053,202.01
1637,36.3809193950146,55.2019598521292,202.98
1638,36.3811639789492,55.2019948046655,202.98
1639,36.3813928887248,55.2019920386374,202.98
1640,36.3814532384276,55.2019979897887,202.98
1641,36.3817604351789,55.2019873447716,203.46
1642,36.381906196475,55.2019712515175,203.46
1643,36.3821030035615,55.2019319403917,203.94
1644,36.3821807876229,55.201914338395,204.42
1645,36.3822413887829,55.2019124943763,204.42
1646,36.3824818655849,55.2018979936838,204.9
1647,36.3826511800289,55.2018870133907,205.38
1648,36.3828957639635,55.2018854208291,205.86
1649,36.3829589635134,55.2018988318741,206.34
1650,36.3829866237938,55.2019741851836,206.82
1651,36.383037250489,55.2021181862801,206.34
1652,36.3830415252596,55.2021217904985,206.34
1653,36.3830284494907,55.202321363613,206.34
1654,36.3830338977277,55.2023752592504,206.34
1655,36.3830825127661,55.2024866547436,206.82
1656,36.3831074070185,55.2026439830661,206.34
1657,36.3830839376897,55.202741548419,206.34
1658,36.3830830156803,55.2028617449105,205.86
1659,36.3830767292529,55.2029577177018,205.86
1660,36.3830700237304,55.2031040657312,205.86
1661,36.3830552715808,55.2031384315342,206.34
1662,36.3830644916743,55.2031909860671,205.86
1663,36.3830535952002,55.2033198159188,205.38
1664,36.3830384239554,55.2034064847976,204.9
1665,36.3830959238112,55.203650817275,205.38
1666,36.3831400964409,55.2038009371608,204.9
1667,36.3831412699074,55.2038546651602,204.9
1668,36.3832156173885,55.2040620334446,204.42
1669,36.3832193892449,55.204248027876,204.42
1670,36.3832070678473,55.2044320106506,203.94
1671,36.3832069840282,55.2046092879027,203.94
1672,36.3832079060376,55.2047398779541,203.46
1673,36.3832560181618,55.2048805262893,202.49
1674,36.3832366559654,55.2050611563027,202.01
1675,36.3832045532763,55.2051959373057,200.57
1676,36.3831385876983,55.2053117752075,200.57
1677,36.3831014558673,55.2054655831307,199.61
1678,36.3830311316997,55.2056476380676,198.65
1679,36.3829893060029,55.2057920582592,198.17
1680,36.3829326443374,55.2059117518365,197.21
1681,36.382907750085,55.2060658950359,196.73
1682,36.3829348236322,55.2062044478953,195.77
1683,36.3829328119755,55.2062291745097,195.77
1684,36.3830701075494,55.2064192760736,195.28
1685,36.3831923995167,55.2065011672676,194.8
1686,36.3833187986165,55.2065864950418,193.84
1687,36.3833964988589,55.2066830545664,192.4
1688,36.3835734408349,55.2067515347153,191.92
1689,36.3837894424796,55.2067948691547,191.44
1690,36.3838602695614,55.2068237029016,191.44
1691,36.3838890194893,55.2068248763681,191.44
